cuisines,latitude,longitude,item
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Steak
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Ground Beef
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Chicken
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Pork
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Grilled Veggies
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Camarones Al Mojo De Ajo
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Tilapia Al Mojo De Ajo
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Fried Shrimp
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Tilapia a La Diabla
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Tinga De Camarones
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Filete De Pescada
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Camarones a La Diabla
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Zamora
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Bistec a La Mexicana
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Lomo En Salsa De Arbol
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Pollo En Salsa Verde
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Pollo En Salsa Chipotle
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Pollo a La Parrilla
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Bistec O Pollo a La Tampiquena
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Lomo a La Cantina
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Grilled Arrachera
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Pollo Michoacano (Pollo En Mole)
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Pechuga Rellena
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Parrillada Mixta
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,El Gordo
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Flautas Y Enchiladas
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Tacos (2)
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Chimichanga
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Flautas (3)
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Enchiladas
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Burrito
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Quesadillas
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Torta
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Taco
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Enchilada
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Rice
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Black Beans
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,De La Hoya Beans
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Cheese
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Sour Cream
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Pico De Gallo with Chips
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Chicken Soup
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Chips and Salsa
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Tostada
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Tamales
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Pinto Beans
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Charro Beans
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Fries
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Mole Sauce
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Guacamole
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Tortilla Soup
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Cactus Salad
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Sopapillas
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Helado Frito (Fried Ice Cream)
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Chocolate Flan
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Churros
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Chimichanga De Platano
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Flan
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Flan with Rompope
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Chocolate Quesadillas
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Coffee
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Jarritos
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Lemonade
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Horchata
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Cranberry
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Hot Tea
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Iced Tea
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Soft Drinks
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Orange Juice
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Ceviche
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Guacamole
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Salsa
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Mini Chimichangas
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Ceviche with Shrimp
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Chips
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Pico De Gallo
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Fajitas
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Flautas
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Tacos
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Enchiladas
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Tamales
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Rice
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Sour Cream
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Beans
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Flan
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Tilapia Salsa Roja
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Lomo En Salsa De Arbol
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Lomo A La Cantina
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Spinach Salad
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Chicken Mole Sauce
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Chimichanga
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Filete De Pescada
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Pollo En Salsa Chipotle
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Shrimp Salsa Roja
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Bistec O Pollo A La Tampiquena
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Garden Salad
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Flautas (3)
"Mexican,Mexican Restaurants,Latin American Restaurants,Bar and Grills,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Caterers,Restaurants,Family Style,Breakfast,Brunch and Lunch,Latin American,Latin,Spanish,Vegetarian Friendly",41.85627,-87.62389,Chiles Rellenos (2)
